Sport,Venue,Zone,Session Code,Date,Games Day,Session Type,Session Description,Start Time,End Time,Date_parsed,is_medal_event,Indoor_Outdoor,Neighborhood,my_interest,price_tier_est,parking_notes,conflict
Judo,LA Convention Center Hall 2,DTLA,JUD12,"Thursday, July 20, 2028",6.0,Final,Men's -100kg Repechage Contests | Men's -100kg Semifinal Contests | Women's -78kg Repechage Contests | Women's -78kg Semifinal Contests | Men's -100kg Bronze Contests | Men's -100kg Final | Women's -78kg Bronze Contests | Women's -78kg Final,16:00,19:00,2028-07-20,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD13,"Friday, July 21, 2028",7.0,Preliminary,Women's +78kg Elimination Rounds | Men's +100kg Elimination Rounds,10:00,14:00,2028-07-21,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD14,"Friday, July 21, 2028",7.0,Final,Women's +78kg Repechage Contests | Women's +78kg Semifinal Contests | Men's +100kg Repechage Contests | Men's +100kg Semifinal Contests | Women's +78kg Bronze Contests | Women's +78kg Final | Men's +100kg Bronze Contests | Men's +100kg Final,16:00,19:00,2028-07-21,True,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD15,"Saturday, July 22, 2028",8.0,Semifinal,Mixed Team Elimination Round | Mixed Team Repechage Contests | Mixed Team Semifinal Contests,8:00,14:00,2028-07-22,False,indoor,Downtown LA,,,,
Judo,LA Convention Center Hall 2,DTLA,JUD16,"Saturday, July 22, 2028",8.0,Final,Mixed Team Bronze Contests | Mixed Team Final,16:00,19:00,2028-07-22,True,indoor,Downtown LA,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC01,"Monday, July 24, 2028",10.0,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,2028-07-24,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC02,"Monday, July 24, 2028",10.0,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,2028-07-24,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC03,"Tuesday, July 25, 2028",11.0,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,2028-07-25,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC04,"Tuesday, July 25, 2028",11.0,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,2028-07-25,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC05,"Wednesday, July 26, 2028",12.0,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,2028-07-26,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC06,"Wednesday, July 26, 2028",12.0,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,2028-07-26,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC07,"Thursday, July 27, 2028",13.0,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,2028-07-27,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC08,"Thursday, July 27, 2028",13.0,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,2028-07-27,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC09,"Friday, July 28, 2028",14.0,Preliminary,Men's Qualifying Round (3 Games),11:30,15:00,2028-07-28,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC10,"Friday, July 28, 2028",14.0,Preliminary,Women's Qualifying Round (3 Games),18:30,22:00,2028-07-28,False,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC11,"Saturday, July 29, 2028",15.0,Final,Men's Bronze Medal Game | Men's Gold Medal Game,13:30,16:15,2028-07-29,True,outdoor,Exposition Park,,,,
Lacrosse,Exposition Park Stadium,Exposition Park,LAC12,"Saturday, July 29, 2028",15.0,Final,Women's Bronze Medal Game | Women's Gold Medal Game,20:30,23:15,2028-07-29,True,outdoor,Exposition Park,,,,
Modern Pentathlon,Valley Complex 2,Valley,MPN01,"Saturday, July 15, 2028",1.0,Semifinal,Women's Individual Semifinal,9:00,13:30,2028-07-15,True,outdoor,Van Nuys,,,,
Modern Pentathlon,Valley Complex 2,Valley,MPN02,"Sunday, July 16, 2028",2.0,Semifinal,Men's Individual Semifinal,9:00,13:30,2028-07-16,True,outdoor,Van Nuys,,,,
Modern Pentathlon,Valley Complex 2,Valley,MPN03,"Monday, July 17, 2028",3.0,Final,Women's Individual Final,9:00,11:00,2028-07-17,True,outdoor,Van Nuys,,,,
Modern Pentathlon,Valley Complex 2,Valley,MPN04,"Tuesday, July 18, 2028",4.0,Final,Men's Individual Final,9:00,11:00,2028-07-18,True,outdoor,Van Nuys,,,,
Mountain Bike,Industry Hills MTB Course,City of Industry,MTB01,"Monday, July 17, 2028",3.0,Final,Men's Cross-Country,11:00,13:30,2028-07-17,False,outdoor,Industry Hills,,,,
Mountain Bike,Industry Hills MTB Course,City of Industry,MTB02,"Tuesday, July 18, 2028",4.0,Final,Women's Cross-Country,11:00,13:30,2028-07-18,False,outdoor,Industry Hills,,,,
Open Water Swimming,Belmont Shore,Long Beach,OWS01,"Monday, July 17, 2028",3.0,Final,Women's 10km,13:30,16:30,2028-07-17,False,outdoor,Long Beach,,,,
Open Water Swimming,Belmont Shore,Long Beach,OWS02,"Tuesday, July 18, 2028",4.0,Final,Men's 10km,13:30,16:30,2028-07-18,False,outdoor,Long Beach,,,,
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY01,"Thursday, July 27, 2028",13.0,Preliminary,Individual All-Around Qualification - 1 of 2,12:30,15:45,2028-07-27,False,indoor,USC/Exposition Park,,,,
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY02,"Thursday, July 27, 2028",13.0,Preliminary,Individual All-Around Qualification - 2 of 2,17:30,20:45,2028-07-27,False,indoor,USC/Exposition Park,,,,
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY03,"Friday, July 28, 2028",14.0,Preliminary,Group All-Around Qualification,13:00,15:45,2028-07-28,False,indoor,USC/Exposition Park,,,,
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY04,"Friday, July 28, 2028",14.0,Final,Individual All-Around Final,18:00,20:45,2028-07-28,True,indoor,USC/Exposition Park,,,,
Rhythmic Gymnastics,Galen Center,Exposition Park,GRY05,"Saturday, July 29, 2028",15.0,Final,Group All-Around Final,13:00,14:45,2028-07-29,True,indoor,USC/Exposition Park,,,,
Rowing,Marine Stadium,Long Beach,ROW01,"Saturday, July 15, 2028",1.0,Preliminary,Women's Single Sculls Heats | Men's Double Sculls Heats | Men's Pair Heats,12:00,13:50,2028-07-15,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW02,"Sunday, July 16, 2028",2.0,Preliminary,Men's Single Sculls Heats | Women's Double Sculls Heats | Women's Pair Heats | Men's Double Sculls Semifinal | Men's Pair Semifinal,12:00,14:30,2028-07-16,True,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW03,"Monday, July 17, 2028",3.0,Final,Women's Single Sculls Quarterfinal | Women's Double Sculls Semifinal | Women's Pair Semifinal | Men's Double Sculls Final C | Men's Pair Final C | Men's Double Sculls Final B | Men's Pair Final B | Men's Double Sculls Final A | Men's Pair Final A,12:30,15:10,2028-07-17,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW04,"Tuesday, July 18, 2028",4.0,Final,Men's Quadruple Sculls Heats | Men's Four Heats | Men's Single Sculls Quarterfinal | Women's Double Sculls Final C | Women's Pair Final C | Women's Double Sculls Final B | Women's Pair Final B | Women's Double Sculls Final A | Women's Pair Final A,13:30,16:00,2028-07-18,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW05,"Wednesday, July 19, 2028",5.0,Final,Women's Quadruple Sculls Heats | Women's Four Heats | Women's Single Sculls Semifinal | Women's Single Sculls Final E | Women's Single Sculls Final F | Men's Quadruple Sculls Final B | Men's Four Final B | Men's Quadruple Sculls Final A | Men's Four Final A,8:00,10:10,2028-07-19,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW06,"Thursday, July 20, 2028",6.0,Final,Men's Eight Heats | Men's Single Sculls Semifinal | Men's Single Sculls Final E | Men's Single Sculls Final F | Women's Quadruple Sculls Final B | Women's Four Final B | Women's Quadruple Sculls Final A | Women's Four Final A,9:00,11:00,2028-07-20,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW07,"Friday, July 21, 2028",7.0,Final,Women's Eight Heats | Women's Single Sculls Final D | Women's Single Sculls Final C | Women's Single Sculls Final B | Men's Eight Final B | Women's Single Sculls Final A | Men's Eight Final A,10:00,11:30,2028-07-21,False,outdoor,Long Beach,,,,
Rowing,Marine Stadium,Long Beach,ROW08,"Saturday, July 22, 2028",8.0,Final,Men's Single Sculls Final D | Men's Single Sculls Final C | Men's Single Sculls Final B | Women's Eight Final B | Men's Single Sculls Final A | Women's Eight Final A,10:30,11:50,2028-07-22,False,outdoor,Long Beach,,,,
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB01,"Monday, July 24, 2028",10.0,Preliminary,Women's Solo Time Trial 1 | Men's Solo Time Trial 1 | Women's Solo Time Trial 2 | Men's Solo Time Trial 2 | Women's Solo Last 16 | Men's Solo Last 16,8:30,12:15,2028-07-24,False,outdoor,Long Beach,,,,
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB02,"Monday, July 24, 2028",10.0,Final,Women's Solo Final 8 | Men's Solo Final 8,14:30,16:50,2028-07-24,False,outdoor,Long Beach,,,,
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB03,"Tuesday, July 25, 2028",11.0,Preliminary,Mixed Double Sculls Time Trial 1 | Mixed Double Sculls Time Trial 2 | Mixed Double Sculls Last 16,10:00,11:50,2028-07-25,False,outdoor,Long Beach,,,,
Rowing Coastal Beach Sprints,Belmont Shore,Long Beach,RCB04,"Tuesday, July 25, 2028",11.0,Final,Mixed Double Sculls Final 8,14:00,15:20,2028-07-25,False,outdoor,Long Beach,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL06,"Sunday, July 23, 2028",9.0,Preliminary,Men's Dinghy Qualification Series - Day 1 | Women's Dinghy Qualification Series - Day 1,14:00,20:00,2028-07-23,False,outdoor,San Pedro,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL07,"Monday, July 24, 2028",10.0,Preliminary,Men's Dinghy Qualification Series - Day 2 | Women's Dinghy Qualification Series - Day 2 | Mixed Dinghy Qualification Series - Day 1 | Mixed Multihull Qualification Series - Day 1,14:00,20:00,2028-07-24,False,outdoor,San Pedro,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL08,"Tuesday, July 25, 2028",11.0,Preliminary,Men's Dinghy Qualification Series - Day 3 | Women's Dinghy Qualification Series - Day 3 | Men's Skiff Qualification Series - Day 1 | Women's Skiff Qualification Series - Day 1 | Mixed Dinghy Qualification Series - Day 2 | Mixed Multihull Qualification Series - Day 2,14:00,20:00,2028-07-25,False,outdoor,San Pedro,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL09,"Wednesday, July 26, 2028",12.0,Final,Men's Dinghy Finals | Women's Dinghy Finals | Men's Skiff Qualification Series - Day 2 | Women's Skiff Qualification Series - Day 2 | Mixed Dinghy Qualification Series - Day 3 | Mixed Multihull Qualification Series - Day 3,14:00,20:00,2028-07-26,False,outdoor,San Pedro,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL10,"Thursday, July 27, 2028",13.0,Final,Men's Skiff Qualification Series - Day 3 | Women's Skiff Qualification Series - Day 3 | Mixed Dinghy Finals | Mixed Multihull Finals,14:00,20:00,2028-07-27,False,outdoor,San Pedro,,,,
"Sailing (Dinghy, Skiff &
Multihull)",Port of Los Angeles,Port of Los Angeles,SAL11,"Friday, July 28, 2028",14.0,Final,Men's Skiff Finals | Women's Skiff Finals,14:00,17:00,2028-07-28,False,outdoor,San Pedro,,,,
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL01,"Sunday, July 16, 2028",2.0,Preliminary,Men's Kite Qualification Series - Day 1 | Women's Kite Qualification Series - Day 1,14:00,20:00,2028-07-16,False,outdoor,Long Beach,,,,
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL02,"Monday, July 17, 2028",3.0,Preliminary,Men's Windsurfing Qualification Series - Day 1 | Women's Windsurfing Qualification Series - Day 1 | Men's Kite Qualification Series - Day 2 | Women's Kite Qualification Series - Day 2,14:00,20:00,2028-07-17,False,outdoor,Long Beach,,,,
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL03,"Tuesday, July 18, 2028",4.0,Preliminary,Men's Windsurfing Qualification Series - Day 2 | Women's Windsurfing Qualification Series - Day 2 | Men's Kite Qualification Series - Day 3 | Women's Kite Qualification Series - Day 3,14:00,20:00,2028-07-18,False,outdoor,Long Beach,,,,
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL04,"Wednesday, July 19, 2028",5.0,Final,Men's Windsurfing Qualification Series - Day 3 | Women's Windsurfing Qualification Series - Day 3 | Men's Kite Finals | Women's Kite Finals,14:00,20:00,2028-07-19,False,outdoor,Long Beach,,,,
Sailing (Windsurfing & Kite),Belmont Shore,Long Beach,SAL05,"Thursday, July 20, 2028",6.0,Final,Men's Windsurfing Finals | Women's Windsurfing Finals,14:00,17:00,2028-07-20,False,outdoor,Long Beach,,,,
Shooting (Rifle & Pistol),Long Beach Target Shooting Hall,Long Beach,SHO01,"Saturday, July 15, 2028",1.0,Final,Women's 10m Air Rifle Qualification | Men's 10m Air Rifle Qualification | Women's 10m Air Rifle Final | Men's 10m Air Rifle Final,13:45,21:00,2028-07-15,True,indoor,Long Beach,,,,
